what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813094049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813117625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389813137839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813138965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813172475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389813181436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813182624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813185746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813192436
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813193660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389813194491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813194786
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813198722
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813201208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813201841
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389813202093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813202339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813208157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813212671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813214044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813214541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813216156
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1389813219050
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1389813219300
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1389813236185
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1389813241326
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1389813241557
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813250229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813302645
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1389813349289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389813349877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813350190
error,log,,,"An internal error occurred during: ""Requesting JavaScript AST from selection"".",1389813351400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813354428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813356263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813356347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813357335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813358426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813358685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813360057
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813361386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813369901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813372641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813373753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813373952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813378865
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1389813380023
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1389813380697
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1389813381754
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1389813381954
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1389813382114
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1389813382395
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1389813384945
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1389813387776
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1389813387966
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1389813388146
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1389813388427
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1389813389939
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1389813390228
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1389813390488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389813392615
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1389813396153
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1389813396353
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1389813396682
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1389813396962
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389813398385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389813398575
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389813399825
error,log,,,"Unexpected runtime error while computing a text hover",1389813403962
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1389813421685
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1389813422275
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389813434816
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1389813443549
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389813444124
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389813454901
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389813467448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813467947
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813468605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813469687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813479626
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1389813534249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389813549283
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1389813571547
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389813574816
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389813575247
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389813588517
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1389813590160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389813590660
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1389813597543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389813597869
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389813598199
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813599377
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813612942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813618324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813631239
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1389813651935
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1389813669193
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1389813669343
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1389813669513
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordPrevious",1389813669733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389813673245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389813683635
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389813683997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813684474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813690511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389813698874
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813699243
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813708742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389813711302
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813711600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813721912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1389813724319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389813724930
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813725269
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813749415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813768444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389813775459
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389813781822
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389814264917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389814695368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389814728394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389814750245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389814758186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389814758572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389814758622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389814759344
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389814772060
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1389814773493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1389814773861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389814775304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389814775599
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389814775892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389814800385
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389814800820
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389814802293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389814808845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389814810121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389814826115
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389814830011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389814832373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389814841506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389814841893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389814843095
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1389814844450
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1389814844590
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1389814846771
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1389814846911
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1389814849081
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1389814849241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389814849876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389814850383
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389814862016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389814863554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389814873479
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389814913184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389814916522
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1389814916534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389814922788
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1389814923530
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1389814923670
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1389814927503
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineStart",1389814927681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389814930741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389814938049
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389814940741
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389814941076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389816317081
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1389816322772
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1389816325351
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1389816325384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389816429526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1389816453492
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389816455668
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389816459329
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1389816460738
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1389816461844
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1389816480067
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389816485313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1389816490678
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1389816505010
